age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previously_contacted
33,Technician,Single,Tertiary,No,288.0,Yes,Yes,Unknown,3,Jul,343,2.0,-1,0,No,0
45,Technician,Divorced,Secondary,Yes,-25.0,No,Yes,Unknown,3,Jul,158,3.0,-1,0,No,0
27,Admin.,Single,Secondary,No,585.0,No,No,Unknown,3,Jul,269,3.0,-1,0,No,0
37,Technician,Single,Secondary,No,29.0,No,No,Unknown,3,Jul,269,2.0,-1,0,No,0
37,Blue-collar,Married,Secondary,No,606.0,Yes,Yes,Unknown,3,Jul,375,3.0,-1,0,No,0
54,Services,Married,Secondary,No,-165.0,No,Yes,Unknown,3,Jul,202,1.0,-1,0,No,0
26,Services,Married,Secondary,No,549.0,No,No,Unknown,3,Jul,149,1.0,-1,0,No,0
45,Blue-collar,Divorced,Secondary,No,-705.0,No,Yes,Unknown,3,Jul,111,1.0,-1,0,No,0
54,Unemployed,Married,Tertiary,No,0.0,No,Yes,Unknown,3,Jul,188,1.0,-1,0,No,0
58,Retired,Married,Secondary,No,166.0,No,Yes,Unknown,3,Jul,211,1.0,-1,0,No,0
50,Management,Married,Secondary,No,5.0,No,No,Unknown,3,Jul,24,1.0,-1,0,No,0
51,Blue-collar,Married,Secondary,No,0.0,No,Yes,Unknown,3,Jul,109,1.0,-1,0,No,0
27,Admin.,Divorced,Secondary,No,2.0,No,Yes,Unknown,3,Jul,472,1.0,-1,0,No,0
32,Management,Married,Tertiary,No,92.0,No,No,Unknown,3,Jul,116,1.0,-1,0,No,0
29,Blue-collar,Single,Primary,No,145.0,No,No,Unknown,3,Jul,452,1.0,-1,0,No,0
29,Services,Single,Secondary,No,84.0,No,Yes,Unknown,3,Jul,587,3.0,-1,0,Yes,0
44,Blue-collar,Married,Secondary,No,701.0,No,Yes,Unknown,3,Jul,269,2.0,-1,0,No,0
39,Services,Single,Secondary,No,3.0,No,Yes,Unknown,3,Jul,206,1.0,-1,0,No,0
55,Retired,Married,Secondary,No,85.0,No,No,Unknown,3,Jul,228,2.0,-1,0,No,0
33,Blue-collar,Married,Secondary,No,285.0,No,Yes,Unknown,3,Jul,267,1.0,-1,0,No,0
48,Blue-collar,Married,Primary,No,474.0,Yes,Yes,Unknown,3,Jul,414,1.0,-1,0,No,0
49,Blue-collar,Married,Primary,No,126.0,No,No,Unknown,3,Jul,60,1.0,-1,0,No,0
35,Blue-collar,Married,Secondary,No,-400.0,Yes,Yes,Unknown,3,Jul,85,1.0,-1,0,No,0
57,Retired,Married,Secondary,No,91.0,No,Yes,Unknown,3,Jul,256,3.0,-1,0,No,0
53,Services,Divorced,Secondary,Yes,0.0,No,Yes,Unknown,3,Jul,172,6.0,-1,0,No,0
58,Unemployed,Married,Secondary,No,0.0,No,No,Unknown,3,Jul,84,1.0,-1,0,No,0
34,Technician,Married,Secondary,No,46.0,Yes,Yes,Unknown,3,Jul,412,1.0,-1,0,No,0
52,Housemaid,Married,Tertiary,No,51.0,No,No,Unknown,3,Jul,88,1.0,-1,0,No,0
56,Admin.,Married,Secondary,No,20.0,No,No,Unknown,3,Jul,130,1.0,-1,0,No,0
34,Technician,Married,Secondary,No,-346.0,Yes,No,Unknown,3,Jul,115,4.0,-1,0,No,0
35,Services,Married,Secondary,No,1659.0,Yes,No,Unknown,3,Jul,197,1.0,-1,0,No,0
30,Management,Single,Tertiary,No,0.0,No,Yes,Unknown,3,Jul,88,1.0,-1,0,No,0
48,Management,Single,Tertiary,No,31.0,No,Yes,Unknown,3,Jul,154,1.0,-1,0,No,0
50,Admin.,Married,Secondary,No,-221.0,No,Yes,Unknown,3,Jul,90,1.0,-1,0,No,0
44,Technician,Divorced,Secondary,No,303.0,Yes,Yes,Unknown,3,Jul,51,1.0,-1,0,No,0
38,Services,Married,Secondary,No,304.0,No,Yes,Unknown,3,Jul,131,1.0,-1,0,No,0
40,Services,Divorced,Secondary,No,1155.0,No,Yes,Unknown,3,Jul,251,1.0,-1,0,No,0
44,Technician,Single,Tertiary,No,222.0,Yes,Yes,Unknown,3,Jul,89,1.0,-1,0,No,0
33,Services,Single,Secondary,No,1038.0,No,Yes,Unknown,3,Jul,108,1.0,-1,0,No,0
29,Services,Single,Secondary,No,695.0,No,No,Unknown,3,Jul,97,1.0,-1,0,No,0
51,Services,Married,Secondary,No,-800.0,No,No,Unknown,3,Jul,203,1.0,-1,0,No,0
57,Blue-collar,Married,Primary,No,47.0,No,Yes,Unknown,3,Jul,326,1.0,-1,0,No,0
35,Technician,Divorced,Secondary,No,2.0,No,No,Unknown,3,Jul,88,1.0,-1,0,No,0
61,Retired,Married,Secondary,No,313.0,No,Yes,Unknown,3,Jul,42,1.0,-1,0,No,0
52,Blue-collar,Married,Secondary,No,184.0,Yes,No,Unknown,3,Jul,92,1.0,-1,0,No,0
33,Services,Married,Secondary,No,114.0,No,Yes,Unknown,3,Jul,676,1.0,-1,0,Yes,0
59,Retired,Married,Secondary,No,140.0,No,Yes,Unknown,3,Jul,239,1.0,-1,0,No,0
47,Blue-collar,Married,Primary,No,-187.0,No,No,Unknown,3,Jul,652,1.0,-1,0,No,0
37,Services,Single,Secondary,No,-244.0,No,No,Unknown,3,Jul,178,1.0,-1,0,No,0
49,Technician,Divorced,Primary,No,1807.0,No,Yes,Unknown,3,Jul,122,3.0,-1,0,No,0
60,Blue-collar,Married,Primary,No,241.0,No,Yes,Unknown,3,Jul,100,3.0,-1,0,No,0
51,Blue-collar,Single,Primary,No,60.0,No,No,Unknown,3,Jul,93,1.0,-1,0,No,0
47,Technician,Married,Secondary,No,-149.0,No,Yes,Unknown,3,Jul,504,1.0,-1,0,No,0
40,Blue-collar,Married,Secondary,No,-313.0,Yes,No,Unknown,3,Jul,251,2.0,-1,0,No,0
31,Self-employed,Married,Secondary,Yes,0.0,No,Yes,Unknown,3,Jul,327,3.0,-1,0,No,0
38,Management,Married,Secondary,No,93.0,No,No,Unknown,3,Jul,515,2.0,-1,0,No,0
54,Technician,Married,Secondary,No,42.0,No,Yes,Unknown,3,Jul,389,2.0,-1,0,No,0
45,Services,Divorced,Secondary,No,-179.0,No,No,Unknown,3,Jul,155,2.0,-1,0,No,0
47,Admin.,Married,Secondary,No,1156.0,No,Yes,Unknown,3,Jul,74,5.0,-1,0,No,0
34,Blue-collar,Married,Secondary,No,277.0,No,Yes,Unknown,3,Jul,225,2.0,-1,0,No,0
54,Retired,Married,Secondary,No,-488.0,No,Yes,Unknown,3,Jul,172,2.0,-1,0,No,0
56,Entrepreneur,Married,Secondary,No,938.0,No,Yes,Unknown,3,Jul,202,2.0,-1,0,No,0
57,Technician,Married,Secondary,No,253.0,No,Yes,Unknown,3,Jul,230,3.0,-1,0,No,0
42,Admin.,Single,Secondary,No,506.0,Yes,Yes,Unknown,3,Jul,277,2.0,-1,0,No,0
34,Blue-collar,Married,Primary,No,0.0,No,No,Unknown,3,Jul,746,4.0,-1,0,No,0
27,Admin.,Married,Secondary,No,-435.0,No,No,Unknown,3,Jul,935,2.0,-1,0,No,0
51,Blue-collar,Divorced,Secondary,No,0.0,No,Yes,Unknown,3,Jul,167,6.0,-1,0,No,0
30,Entrepreneur,Married,Tertiary,No,-130.0,Yes,Yes,Unknown,3,Jul,194,2.0,-1,0,No,0
44,Blue-collar,Married,Secondary,No,978.0,No,No,Unknown,3,Jul,385,6.0,-1,0,No,0
33,Technician,Single,Secondary,No,0.0,No,No,Unknown,3,Jul,1106,2.0,-1,0,No,0
36,Technician,Married,Secondary,No,88.0,Yes,Yes,Unknown,4,Jul,124,2.0,-1,0,No,0
56,Management,Divorced,Tertiary,No,94.0,No,No,Unknown,4,Jul,121,1.0,-1,0,No,0
44,Entrepreneur,Married,Tertiary,No,1080.0,No,Yes,Unknown,4,Jul,566,3.0,-1,0,No,0
31,Technician,Single,Secondary,No,365.0,No,No,Unknown,4,Jul,257,1.0,-1,0,No,0
47,Technician,Married,Secondary,No,321.0,Yes,Yes,Unknown,4,Jul,111,1.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,-19.0,No,Yes,Unknown,4,Jul,270,1.0,-1,0,No,0
31,Admin.,Single,Secondary,No,144.0,Yes,No,Unknown,4,Jul,43,6.0,-1,0,No,0
39,Blue-collar,Married,Primary,No,192.0,No,No,Unknown,4,Jul,433,1.0,-1,0,No,0
30,Services,Single,Tertiary,No,0.0,No,No,Unknown,4,Jul,71,1.0,-1,0,No,0
30,Technician,Single,Secondary,No,656.0,No,Yes,Unknown,4,Jul,523,1.0,-1,0,No,0
31,Technician,Single,Secondary,No,223.0,No,No,Unknown,4,Jul,49,1.0,-1,0,No,0
49,Retired,Married,Primary,No,-37.0,No,No,Unknown,4,Jul,191,2.0,-1,0,No,0
26,Blue-collar,Married,Secondary,No,128.0,No,No,Unknown,4,Jul,355,1.0,-1,0,No,0
34,Technician,Married,Secondary,No,173.0,No,No,Unknown,4,Jul,31,1.0,-1,0,No,0
36,Admin.,Married,Secondary,No,75.0,Yes,No,Unknown,4,Jul,52,4.0,-1,0,No,0
31,Admin.,Married,Secondary,No,-36.0,Yes,Yes,Unknown,4,Jul,64,1.0,-1,0,No,0
25,Management,Single,Tertiary,No,115.0,No,Yes,Unknown,4,Jul,60,1.0,-1,0,No,0
42,Management,Single,Tertiary,No,1156.0,Yes,No,Unknown,4,Jul,62,1.0,-1,0,No,0
32,Services,Single,Secondary,No,335.0,Yes,Yes,Unknown,4,Jul,99,1.0,-1,0,No,0
32,Admin.,Single,Tertiary,No,-59.0,No,Yes,Unknown,4,Jul,192,1.0,-1,0,No,0
36,Technician,Married,Secondary,No,644.0,No,No,Unknown,4,Jul,133,1.0,-1,0,No,0
46,Management,Single,Tertiary,No,655.0,No,Yes,Unknown,4,Jul,68,1.0,-1,0,No,0
31,Blue-collar,Single,Secondary,No,-322.0,No,Yes,Unknown,4,Jul,208,1.0,-1,0,No,0
37,Technician,Single,Tertiary,No,487.0,No,Yes,Unknown,4,Jul,30,2.0,-1,0,No,0
26,Admin.,Married,Secondary,No,-401.0,Yes,Yes,Unknown,4,Jul,246,1.0,-1,0,No,0
36,Management,Married,Secondary,No,2637.0,No,No,Unknown,4,Jul,219,1.0,-1,0,No,0
31,Blue-collar,Married,Secondary,No,33.0,No,No,Unknown,4,Jul,165,2.0,-1,0,No,0
35,Admin.,Married,Secondary,Yes,0.0,No,Yes,Unknown,4,Jul,105,3.0,-1,0,No,0
30,Blue-collar,Married,Primary,No,3462.0,Yes,Yes,Unknown,4,Jul,538,1.0,-1,0,No,0
36,Management,Married,Tertiary,No,59.0,Yes,Yes,Unknown,4,Jul,100,1.0,-1,0,No,0
24,Admin.,Single,Secondary,No,-346.0,Yes,No,Unknown,4,Jul,164,2.0,-1,0,No,0
26,Blue-collar,Married,Secondary,No,115.0,Yes,No,Unknown,4,Jul,46,3.0,-1,0,No,0
27,Services,Single,Secondary,No,243.0,No,Yes,Unknown,4,Jul,253,1.0,-1,0,No,0
59,Housemaid,Married,Primary,No,153.0,No,No,Unknown,4,Jul,133,3.0,-1,0,No,0
36,Technician,Married,Primary,No,0.0,No,No,Unknown,4,Jul,584,1.0,-1,0,Yes,0
28,Admin.,Single,Secondary,No,1143.0,Yes,Yes,Unknown,4,Jul,260,3.0,-1,0,No,0
31,Housemaid,Married,Primary,No,46.0,No,No,Unknown,4,Jul,126,4.0,-1,0,No,0
35,Management,Married,Secondary,No,0.0,No,Yes,Unknown,4,Jul,121,1.0,-1,0,No,0
37,Management,Married,Tertiary,No,1265.0,No,Yes,Unknown,4,Jul,101,1.0,-1,0,No,0
59,Retired,Divorced,Primary,No,-110.0,No,Yes,Unknown,4,Jul,195,1.0,-1,0,No,0
32,Technician,Single,Secondary,No,-28.0,No,Yes,Unknown,4,Jul,400,1.0,-1,0,No,0
40,Blue-collar,Married,Primary,No,13.0,Yes,No,Unknown,4,Jul,178,1.0,-1,0,No,0
29,Services,Married,Primary,No,-102.0,No,No,Unknown,4,Jul,134,1.0,-1,0,No,0
41,Services,Married,Secondary,No,3462.0,Yes,No,Unknown,4,Jul,104,1.0,-1,0,No,0
25,Unemployed,Single,Secondary,No,34.0,No,Yes,Unknown,4,Jul,316,1.0,-1,0,No,0
34,Admin.,Divorced,Secondary,No,183.0,No,Yes,Unknown,4,Jul,88,1.0,-1,0,No,0
37,Blue-collar,Single,Primary,No,1210.0,No,No,Unknown,4,Jul,742,1.0,-1,0,No,0
26,Blue-collar,Single,Secondary,No,-333.0,No,Yes,Unknown,4,Jul,692,1.0,-1,0,No,0
36,Management,Single,Tertiary,No,678.0,No,Yes,Unknown,4,Jul,85,3.0,-1,0,No,0
56,Services,Divorced,Secondary,No,1347.0,No,Yes,Unknown,4,Jul,678,2.0,-1,0,No,0
29,Admin.,Single,Secondary,No,2802.0,No,Yes,Unknown,4,Jul,840,2.0,-1,0,No,0
31,Blue-collar,Single,Secondary,No,-27.0,No,No,Unknown,4,Jul,96,2.0,-1,0,No,0
57,Retired,Married,Secondary,No,156.0,No,Yes,Unknown,4,Jul,106,2.0,-1,0,No,0
30,Admin.,Single,Tertiary,No,218.0,No,No,Unknown,4,Jul,137,2.0,-1,0,No,0
28,Admin.,Married,Secondary,No,934.0,Yes,No,Unknown,4,Jul,53,2.0,-1,0,No,0
45,Services,Single,Secondary,No,184.0,Yes,Yes,Unknown,4,Jul,89,2.0,-1,0,No,0
26,Technician,Single,Tertiary,No,36.0,No,Yes,Unknown,4,Jul,502,2.0,-1,0,No,0
51,Blue-collar,Married,Secondary,No,328.0,No,No,Unknown,4,Jul,203,1.0,-1,0,No,0
50,Management,Married,Tertiary,No,453.0,No,Yes,Unknown,4,Jul,608,1.0,-1,0,No,0
45,Blue-collar,Divorced,Primary,No,8.0,No,Yes,Unknown,4,Jul,407,1.0,-1,0,No,0
37,Self-employed,Divorced,Tertiary,No,60.0,No,Yes,Unknown,4,Jul,426,3.0,-1,0,No,0
29,Services,Single,Primary,No,339.0,No,No,Unknown,4,Jul,1576,3.0,-1,0,Yes,0
31,Technician,Married,Secondary,No,134.0,No,Yes,Unknown,4,Jul,468,6.0,-1,0,No,0
44,Blue-collar,Married,Secondary,No,1697.0,Yes,No,Unknown,4,Jul,150,2.0,-1,0,Yes,0
48,Blue-collar,Divorced,Primary,No,19.0,No,Yes,Unknown,4,Jul,327,1.0,-1,0,No,0
53,Blue-collar,Married,Primary,No,207.0,No,Yes,Unknown,4,Jul,212,1.0,-1,0,No,0
26,Blue-collar,Single,Secondary,No,177.0,No,Yes,Unknown,4,Jul,235,1.0,-1,0,No,0
61,Retired,Married,Secondary,No,-492.0,No,Yes,Unknown,4,Jul,333,1.0,-1,0,No,0
27,Management,Single,Secondary,No,35.0,No,No,Cellular,4,Jul,255,1.0,-1,0,No,0
54,Blue-collar,Married,Primary,No,466.0,No,No,Cellular,4,Jul,297,1.0,-1,0,No,0
43,Blue-collar,Married,Secondary,No,105.0,No,Yes,Cellular,4,Jul,668,2.0,-1,0,No,0
31,Technician,Single,Secondary,No,19.0,No,No,Telephone,4,Jul,65,2.0,-1,0,No,0
27,Technician,Single,Secondary,No,126.0,Yes,Yes,Cellular,4,Jul,436,4.0,-1,0,No,0
28,Blue-collar,Single,Secondary,No,-127.0,Yes,No,Cellular,4,Jul,1044,3.0,-1,0,Yes,0
50,Blue-collar,Married,Secondary,No,1329.0,Yes,Yes,Telephone,4,Jul,141,2.0,-1,0,No,0
29,Blue-collar,Single,Primary,No,343.0,No,No,Cellular,4,Jul,39,2.0,-1,0,No,0
25,Blue-collar,Single,Secondary,No,192.0,No,No,Telephone,4,Jul,112,2.0,-1,0,No,0
38,Blue-collar,Married,Secondary,No,43.0,No,Yes,Cellular,4,Jul,135,3.0,-1,0,No,0
36,Technician,Single,Secondary,No,-272.0,No,Yes,Cellular,4,Jul,53,6.0,-1,0,No,0
32,Blue-collar,Divorced,Primary,No,3462.0,No,Yes,Cellular,4,Jul,138,3.0,-1,0,No,0
44,Technician,Married,Tertiary,No,1146.0,No,No,Cellular,4,Jul,178,2.0,-1,0,No,0
37,Blue-collar,Married,Primary,No,380.0,Yes,Yes,Cellular,4,Jul,548,2.0,-1,0,No,0
48,Services,Married,Secondary,No,1355.0,No,No,Cellular,4,Jul,134,2.0,-1,0,No,0
30,Admin.,Married,Secondary,No,215.0,No,Yes,Cellular,4,Jul,95,2.0,-1,0,No,0
54,Technician,Married,Secondary,No,187.0,No,Yes,Cellular,4,Jul,273,3.0,-1,0,No,0
36,Unemployed,Divorced,Primary,No,0.0,No,No,Telephone,4,Jul,304,3.0,-1,0,No,0
33,Technician,Single,Secondary,No,555.0,No,Yes,Cellular,4,Jul,425,2.0,-1,0,No,0
34,Services,Married,Secondary,No,295.0,Yes,Yes,Cellular,4,Jul,64,1.0,-1,0,No,0
28,Services,Single,Secondary,No,-116.0,No,Yes,Cellular,4,Jul,276,1.0,-1,0,No,0
33,Management,Married,Secondary,No,3462.0,No,Yes,Cellular,4,Jul,92,1.0,-1,0,No,0
30,Services,Married,Secondary,No,137.0,No,No,Cellular,4,Jul,407,1.0,-1,0,No,0
34,Admin.,Single,Secondary,No,296.0,No,No,Cellular,7,Jul,147,4.0,-1,0,No,0
35,Admin.,Divorced,Secondary,No,534.0,No,No,Cellular,7,Jul,148,3.0,-1,0,No,0
44,Entrepreneur,Married,Secondary,No,93.0,No,No,Cellular,7,Jul,125,2.0,-1,0,No,0
36,Services,Married,Secondary,No,-27.0,Yes,Yes,Cellular,7,Jul,151,4.0,-1,0,No,0
49,Blue-collar,Married,Primary,No,-157.0,Yes,No,Cellular,7,Jul,491,3.0,-1,0,Yes,0
55,Blue-collar,Married,Secondary,No,49.0,Yes,No,Cellular,7,Jul,494,4.0,-1,0,Yes,0
51,Technician,Married,Secondary,No,216.0,No,No,Cellular,7,Jul,615,2.0,-1,0,Yes,0
51,Management,Married,Tertiary,No,1421.0,Yes,No,Cellular,7,Jul,152,5.0,-1,0,No,0
38,Blue-collar,Married,Secondary,No,222.0,Yes,Yes,Cellular,7,Jul,164,5.0,-1,0,No,0
59,Entrepreneur,Married,Tertiary,No,1728.0,No,No,Cellular,7,Jul,575,2.0,-1,0,No,0
54,Management,Divorced,Tertiary,No,3462.0,Yes,Yes,Cellular,7,Jul,17,6.0,-1,0,No,0
43,Management,Single,Tertiary,No,47.0,Yes,No,Cellular,7,Jul,316,5.0,-1,0,No,0
60,Entrepreneur,Divorced,Primary,No,2648.0,No,No,Cellular,7,Jul,148,2.0,-1,0,No,0
34,Services,Married,Secondary,No,0.0,No,No,Cellular,7,Jul,160,3.0,-1,0,No,0
31,Admin.,Single,Secondary,No,-182.0,Yes,No,Cellular,7,Jul,181,2.0,-1,0,No,0
43,Technician,Married,Secondary,Yes,-313.0,No,Yes,Cellular,7,Jul,89,4.0,-1,0,No,0
53,Blue-collar,Married,Primary,No,465.0,Yes,No,Cellular,7,Jul,111,2.0,-1,0,No,0
47,Blue-collar,Married,Primary,Yes,25.0,Yes,Yes,Cellular,7,Jul,142,3.0,-1,0,No,0
59,Management,Married,Secondary,No,147.0,No,No,Cellular,7,Jul,119,3.0,-1,0,No,0
39,Management,Married,Primary,No,551.0,No,Yes,Cellular,7,Jul,107,5.0,-1,0,No,0
56,Housemaid,Married,Primary,No,58.0,No,Yes,Cellular,7,Jul,227,6.0,-1,0,No,0
41,Services,Married,Secondary,No,650.0,Yes,No,Cellular,7,Jul,149,5.0,-1,0,No,0
41,Housemaid,Married,Primary,No,1618.0,Yes,No,Cellular,7,Jul,134,2.0,-1,0,No,0
60,Retired,Married,Primary,No,-63.0,Yes,No,Cellular,7,Jul,1434,5.0,-1,0,No,0
58,Management,Married,Primary,No,3462.0,No,No,Cellular,7,Jul,179,2.0,-1,0,No,0
56,Blue-collar,Married,Primary,No,409.0,Yes,No,Telephone,7,Jul,176,6.0,-1,0,No,0
36,Unemployed,Single,Primary,No,0.0,Yes,No,Telephone,7,Jul,63,6.0,-1,0,No,0
39,Management,Married,Tertiary,No,1007.0,Yes,No,Cellular,7,Jul,86,2.0,-1,0,No,0
46,Management,Married,Primary,No,312.0,Yes,No,Cellular,7,Jul,113,2.0,-1,0,No,0
58,Blue-collar,Divorced,Primary,No,820.0,Yes,No,Cellular,7,Jul,200,4.0,-1,0,No,0
52,Management,Married,Secondary,No,3369.0,No,No,Cellular,7,Jul,196,2.0,-1,0,No,0
41,Services,Married,Secondary,No,841.0,Yes,No,Cellular,7,Jul,250,2.0,-1,0,No,0
59,Blue-collar,Married,Secondary,No,-1336.0,No,Yes,Cellular,7,Jul,450,2.0,-1,0,No,0
35,Blue-collar,Married,Primary,No,634.0,No,No,Cellular,7,Jul,185,2.0,-1,0,No,0
43,Management,Divorced,Secondary,No,0.0,No,No,Cellular,7,Jul,75,3.0,-1,0,No,0
50,Blue-collar,Married,Primary,No,3462.0,Yes,No,Cellular,7,Jul,136,4.0,-1,0,No,0
49,Technician,Married,Primary,No,486.0,No,No,Telephone,7,Jul,229,5.0,-1,0,No,0
51,Self-employed,Married,Secondary,Yes,34.0,No,Yes,Cellular,7,Jul,200,1.0,-1,0,No,0
39,Technician,Single,Secondary,No,506.0,Yes,No,Cellular,7,Jul,718,2.0,-1,0,Yes,0
38,Management,Married,Tertiary,No,1444.0,Yes,No,Cellular,7,Jul,139,2.0,-1,0,No,0
30,Services,Single,Secondary,No,0.0,Yes,No,Cellular,7,Jul,161,2.0,-1,0,No,0
41,Technician,Married,Secondary,No,923.0,Yes,No,Cellular,7,Jul,141,3.0,-1,0,No,0
45,Unemployed,Divorced,Secondary,No,-44.0,Yes,No,Cellular,7,Jul,256,2.0,-1,0,No,0
54,Services,Divorced,Tertiary,No,413.0,No,No,Cellular,7,Jul,39,6.0,-1,0,No,0
47,Admin.,Single,Secondary,No,3462.0,Yes,No,Cellular,7,Jul,49,6.0,-1,0,No,0
53,Management,Divorced,Tertiary,No,243.0,Yes,No,Cellular,7,Jul,66,2.0,-1,0,No,0
41,Blue-collar,Married,Primary,No,484.0,Yes,No,Cellular,7,Jul,321,3.0,-1,0,No,0
42,Blue-collar,Divorced,Primary,No,213.0,Yes,No,Cellular,7,Jul,434,3.0,-1,0,Yes,0
33,Services,Single,Secondary,No,170.0,No,No,Cellular,7,Jul,782,1.0,-1,0,Yes,0
34,Self-employed,Married,Tertiary,No,-236.0,Yes,No,Cellular,7,Jul,118,4.0,-1,0,No,0
54,Blue-collar,Divorced,Secondary,No,1613.0,Yes,No,Cellular,7,Jul,128,3.0,-1,0,No,0
37,Entrepreneur,Married,Tertiary,No,555.0,No,No,Cellular,7,Jul,104,2.0,-1,0,No,0
59,Admin.,Married,Secondary,No,1914.0,Yes,No,Cellular,7,Jul,126,3.0,-1,0,No,0
38,Technician,Married,Secondary,No,2220.0,No,No,Cellular,7,Jul,87,2.0,-1,0,No,0
27,Admin.,Single,Secondary,No,450.0,Yes,No,Cellular,7,Jul,107,3.0,-1,0,No,0
59,Management,Married,Tertiary,No,553.0,Yes,No,Cellular,7,Jul,1272,3.0,-1,0,Yes,0
31,Admin.,Single,Secondary,No,92.0,Yes,No,Cellular,7,Jul,401,2.0,-1,0,No,0
42,Blue-collar,Divorced,Secondary,No,0.0,No,No,Cellular,7,Jul,64,2.0,-1,0,No,0
45,Blue-collar,Divorced,Primary,No,1805.0,No,No,Cellular,7,Jul,758,1.0,-1,0,No,0
37,Self-employed,Married,Secondary,No,1523.0,No,Yes,Cellular,7,Jul,316,2.0,-1,0,No,0
42,Blue-collar,Divorced,Secondary,No,3407.0,No,No,Cellular,7,Jul,277,2.0,-1,0,No,0
40,Blue-collar,Married,Primary,No,254.0,Yes,No,Cellular,7,Jul,107,3.0,-1,0,No,0
42,Unemployed,Married,Primary,No,11.0,No,No,Cellular,7,Jul,111,3.0,-1,0,No,0
27,Management,Single,Secondary,No,1609.0,Yes,No,Cellular,7,Jul,360,3.0,-1,0,No,0
45,Management,Married,Tertiary,No,1447.0,Yes,Yes,Cellular,7,Jul,461,2.0,-1,0,No,0
43,Technician,Divorced,Tertiary,No,27.0,No,No,Cellular,7,Jul,412,4.0,-1,0,No,0
41,Admin.,Married,Secondary,No,125.0,No,No,Cellular,7,Jul,244,4.0,-1,0,No,0
47,Blue-collar,Divorced,Primary,No,0.0,No,No,Cellular,7,Jul,240,1.0,-1,0,No,0
47,Management,Married,Primary,No,1797.0,No,No,Cellular,7,Jul,62,4.0,-1,0,No,0
44,Blue-collar,Married,Primary,No,2.0,No,Yes,Telephone,7,Jul,46,2.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,2911.0,No,No,Telephone,7,Jul,41,6.0,-1,0,No,0
40,Admin.,Married,Secondary,No,1395.0,Yes,Yes,Cellular,7,Jul,122,2.0,-1,0,No,0
33,Technician,Divorced,Secondary,No,522.0,No,Yes,Cellular,7,Jul,559,4.0,-1,0,No,0
36,Entrepreneur,Divorced,Tertiary,No,776.0,No,Yes,Cellular,7,Jul,722,3.0,-1,0,Yes,0
25,Blue-collar,Married,Primary,No,0.0,No,No,Cellular,7,Jul,64,1.0,-1,0,No,0
45,Technician,Married,Secondary,No,879.0,No,No,Cellular,7,Jul,621,2.0,-1,0,Yes,0
27,Services,Single,Secondary,No,266.0,No,Yes,Cellular,7,Jul,232,1.0,-1,0,No,0
43,Services,Married,Primary,No,29.0,No,No,Telephone,7,Jul,259,6.0,-1,0,No,0
37,Self-employed,Married,Secondary,No,1633.0,No,No,Cellular,7,Jul,629,2.0,-1,0,Yes,0
47,Management,Married,Secondary,No,3462.0,No,No,Cellular,7,Jul,1103,3.0,-1,0,No,0
48,Management,Married,Tertiary,No,666.0,Yes,No,Cellular,7,Jul,317,6.0,-1,0,No,0
30,Services,Married,Secondary,No,-134.0,Yes,Yes,Cellular,7,Jul,61,1.0,-1,0,No,0
35,Self-employed,Married,Secondary,No,0.0,Yes,No,Telephone,7,Jul,126,4.0,-1,0,No,0
59,Blue-collar,Married,Primary,No,1247.0,No,No,Telephone,7,Jul,66,6.0,-1,0,No,0
46,Unemployed,Married,Secondary,No,926.0,No,No,Cellular,7,Jul,385,5.0,-1,0,Yes,0
43,Technician,Married,Secondary,No,-796.0,No,No,Cellular,7,Jul,190,4.0,-1,0,No,0
52,Retired,Married,Tertiary,No,493.0,No,No,Cellular,7,Jul,61,6.0,-1,0,No,0
37,Services,Married,Secondary,No,343.0,Yes,Yes,Cellular,7,Jul,74,6.0,-1,0,No,0
45,Technician,Married,Secondary,No,268.0,No,No,Cellular,7,Jul,96,6.0,-1,0,No,0
54,Management,Divorced,Tertiary,No,92.0,No,Yes,Telephone,7,Jul,86,4.0,-1,0,No,0
28,Management,Single,Tertiary,No,0.0,No,No,Cellular,7,Jul,94,1.0,-1,0,No,0
42,Management,Married,Secondary,No,3462.0,Yes,No,Cellular,7,Jul,56,4.0,-1,0,No,0
44,Services,Married,Secondary,No,182.0,Yes,Yes,Cellular,7,Jul,209,4.0,-1,0,No,0
57,Admin.,Married,Secondary,No,1143.0,No,No,Telephone,7,Jul,69,3.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,3462.0,No,No,Cellular,7,Jul,326,3.0,-1,0,No,0
27,Blue-collar,Single,Secondary,No,77.0,No,Yes,Cellular,7,Jul,497,1.0,-1,0,No,0
51,Technician,Married,Secondary,No,1327.0,No,No,Cellular,7,Jul,21,2.0,-1,0,No,0
29,Admin.,Married,Secondary,No,488.0,No,Yes,Cellular,7,Jul,223,1.0,-1,0,No,0
57,Technician,Married,Secondary,No,0.0,No,No,Cellular,7,Jul,236,1.0,-1,0,No,0
59,Retired,Divorced,Secondary,No,23.0,No,No,Cellular,7,Jul,66,1.0,-1,0,No,0
57,Retired,Married,Primary,No,808.0,No,No,Telephone,7,Jul,274,1.0,-1,0,No,0
