age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y,previously_contacted,season_quarter,has_housing,has_personal,debt_score,age_group,is_high_value,month
34,Services,Married,Secondary,No,-68.0,Yes,No,Unknown,9,122,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
36,Blue-collar,Divorced,Secondary,No,0.0,Yes,No,Unknown,9,377,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
28,Services,Single,Secondary,No,229.0,Yes,No,Unknown,9,322,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
31,Services,Divorced,Secondary,No,1656.0,Yes,No,Unknown,9,208,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
43,Housemaid,Married,Primary,No,1342.0,Yes,Yes,Unknown,9,46,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
32,Unemployed,Single,Secondary,No,331.0,Yes,No,Unknown,9,211,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
31,Services,Married,Secondary,No,238.0,Yes,Yes,Unknown,9,156,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
56,Admin.,Married,Primary,No,202.0,Yes,No,Unknown,9,178,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
34,Management,Single,Tertiary,No,318.0,Yes,No,Unknown,9,133,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
46,Technician,Single,Secondary,Yes,-1124.0,Yes,Yes,Unknown,9,206,2.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
27,Admin.,Single,Secondary,No,662.0,Yes,No,Unknown,9,544,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
33,Blue-collar,Married,Secondary,No,1790.0,Yes,Yes,Unknown,9,143,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
35,Blue-collar,Married,Primary,No,198.0,Yes,No,Unknown,9,471,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
29,Management,Single,Tertiary,No,726.0,Yes,No,Unknown,9,200,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
39,Management,Married,Tertiary,No,183.0,Yes,No,Unknown,9,324,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
48,Blue-collar,Married,Secondary,No,149.0,Yes,No,Unknown,9,71,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
58,Blue-collar,Married,Primary,No,-91.0,Yes,No,Unknown,9,164,5.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
36,Blue-collar,Married,Secondary,No,-9.0,Yes,No,Unknown,9,137,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Blue-collar,Married,Primary,No,134.0,Yes,No,Unknown,9,91,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
32,Management,Married,Tertiary,No,0.0,No,No,Unknown,9,280,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
32,Entrepreneur,Single,Tertiary,No,3462.0,Yes,No,Unknown,9,230,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
31,Admin.,Married,Secondary,No,27.0,No,Yes,Unknown,9,63,1.0,-1,0,No,0,Q2,0,1,1,Middle Aged,0,May
30,Blue-collar,Single,Primary,No,383.0,Yes,No,Unknown,9,135,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
30,Management,Single,Tertiary,No,1108.0,Yes,Yes,Unknown,9,261,1.0,-1,0,No,0,Q2,1,1,2,Young Adult,1,May
40,Blue-collar,Married,Primary,No,117.0,Yes,No,Unknown,9,215,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
35,Blue-collar,Married,Primary,No,108.0,Yes,No,Unknown,9,200,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
42,Blue-collar,Married,Primary,No,479.0,Yes,No,Unknown,9,391,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
60,Technician,Married,Primary,No,65.0,Yes,No,Unknown,9,1028,2.0,-1,0,Yes,0,Q2,1,0,1,Senior,0,May
28,Services,Single,Secondary,No,234.0,No,No,Unknown,9,107,3.0,-1,0,No,0,Q2,0,0,0,Young Adult,0,May
29,Admin.,Single,Secondary,No,-53.0,Yes,No,Unknown,9,108,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
33,Unemployed,Married,Secondary,No,-131.0,Yes,Yes,Unknown,9,145,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
23,Services,Single,Secondary,No,-39.0,Yes,Yes,Unknown,9,142,2.0,-1,0,No,0,Q2,1,1,2,Young Adult,0,May
34,Blue-collar,Married,Primary,No,139.0,Yes,No,Unknown,9,106,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
29,Services,Single,Secondary,No,262.0,Yes,No,Unknown,9,134,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
32,Blue-collar,Single,Secondary,No,160.0,Yes,No,Unknown,9,190,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
55,Services,Married,Secondary,No,186.0,Yes,Yes,Unknown,9,241,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
39,Retired,Single,Primary,No,-79.0,No,No,Unknown,9,180,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
37,Admin.,Single,Secondary,No,1113.0,Yes,No,Unknown,9,237,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
26,Blue-collar,Single,Secondary,No,82.0,Yes,No,Unknown,9,654,1.0,-1,0,Yes,0,Q2,1,0,1,Young Adult,0,May
35,Management,Divorced,Tertiary,No,321.0,Yes,No,Unknown,9,189,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
26,Management,Single,Tertiary,No,1326.0,Yes,No,Unknown,9,70,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
34,Technician,Single,Tertiary,No,2257.0,Yes,No,Unknown,9,62,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
55,Blue-collar,Married,Primary,No,1373.0,No,No,Unknown,9,1087,2.0,-1,0,No,0,Q2,0,0,0,Senior,1,May
39,Services,Married,Secondary,No,304.0,Yes,Yes,Unknown,9,323,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
27,Student,Married,Tertiary,No,659.0,Yes,No,Unknown,9,111,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
30,Entrepreneur,Single,Secondary,No,491.0,Yes,No,Unknown,9,197,4.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
28,Management,Single,Secondary,Yes,101.0,Yes,No,Unknown,9,224,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
33,Blue-collar,Single,Secondary,No,33.0,Yes,No,Unknown,9,557,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
43,Management,Married,Tertiary,No,291.0,Yes,No,Unknown,9,150,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
50,Services,Married,Tertiary,No,218.0,Yes,No,Unknown,9,388,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
26,Blue-collar,Single,Primary,No,102.0,Yes,No,Unknown,9,89,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
33,Blue-collar,Married,Secondary,No,88.0,Yes,No,Unknown,9,57,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
47,Blue-collar,Married,Primary,No,94.0,Yes,No,Unknown,9,209,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
33,Management,Single,Secondary,No,-665.0,Yes,Yes,Unknown,9,188,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
34,Blue-collar,Married,Secondary,Yes,-331.0,Yes,Yes,Unknown,9,342,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
33,Blue-collar,Single,Secondary,No,550.0,Yes,No,Unknown,9,84,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
23,Student,Single,Secondary,No,151.0,Yes,No,Unknown,9,97,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
29,Self-employed,Single,Tertiary,No,3462.0,No,No,Unknown,9,530,2.0,-1,0,No,0,Q2,0,0,0,Young Adult,1,May
33,Blue-collar,Married,Secondary,No,269.0,Yes,No,Unknown,9,365,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
41,Management,Married,Secondary,No,2457.0,Yes,No,Unknown,9,285,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
27,Blue-collar,Single,Secondary,No,45.0,Yes,No,Unknown,9,352,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
34,Blue-collar,Single,Secondary,No,610.0,Yes,No,Unknown,9,316,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
53,Management,Married,Secondary,No,-133.0,Yes,No,Unknown,9,126,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
34,Management,Single,Secondary,No,66.0,Yes,No,Unknown,9,76,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
40,Blue-collar,Married,Secondary,No,10.0,Yes,No,Unknown,9,1692,2.0,-1,0,Yes,0,Q2,1,0,1,Middle Aged,0,May
27,Blue-collar,Married,Tertiary,No,350.0,No,No,Unknown,9,24,1.0,-1,0,No,0,Q2,0,0,0,Young Adult,0,May
33,Services,Married,Tertiary,No,546.0,Yes,Yes,Unknown,9,253,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
40,Technician,Single,Secondary,No,360.0,Yes,No,Unknown,9,73,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
21,Student,Single,Secondary,No,6.0,No,No,Unknown,9,622,1.0,-1,0,No,0,Q2,0,0,0,Young Adult,0,May
31,Blue-collar,Married,Secondary,No,0.0,Yes,No,Unknown,9,133,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
51,Blue-collar,Married,Secondary,No,22.0,Yes,Yes,Unknown,9,178,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
26,Technician,Single,Secondary,No,57.0,Yes,No,Unknown,9,404,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
26,Management,Married,Primary,No,1349.0,Yes,No,Unknown,9,275,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
32,Admin.,Single,Secondary,No,708.0,No,No,Unknown,9,109,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
31,Blue-collar,Married,Secondary,No,1329.0,Yes,Yes,Unknown,9,134,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
27,Unemployed,Married,Primary,No,3462.0,Yes,No,Unknown,9,407,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
58,Retired,Divorced,Primary,No,47.0,Yes,No,Unknown,9,225,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
39,Services,Married,Secondary,No,-516.0,Yes,No,Unknown,9,86,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Services,Married,Secondary,No,0.0,Yes,No,Unknown,9,20,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
29,Technician,Single,Tertiary,No,433.0,Yes,No,Unknown,9,247,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
38,Technician,Married,Secondary,Yes,9.0,Yes,No,Unknown,9,129,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
29,Management,Married,Tertiary,No,-6.0,Yes,No,Unknown,9,324,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
28,Blue-collar,Single,Secondary,No,-197.0,Yes,No,Unknown,9,2016,2.0,-1,0,Yes,0,Q2,1,0,1,Young Adult,0,May
41,Blue-collar,Single,Secondary,No,184.0,Yes,No,Unknown,9,1054,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
43,Blue-collar,Married,Primary,No,336.0,Yes,No,Unknown,9,256,5.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
43,Blue-collar,Single,Primary,No,36.0,Yes,No,Unknown,9,163,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
37,Technician,Married,Secondary,No,277.0,Yes,No,Unknown,9,251,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
46,Blue-collar,Divorced,Primary,No,452.0,Yes,No,Unknown,9,113,4.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
53,Blue-collar,Married,Secondary,No,-135.0,Yes,No,Unknown,9,193,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
28,Blue-collar,Single,Secondary,No,7.0,Yes,Yes,Unknown,9,125,3.0,-1,0,No,0,Q2,1,1,2,Young Adult,0,May
41,Admin.,Married,Secondary,No,442.0,Yes,Yes,Unknown,9,344,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
36,Blue-collar,Married,Secondary,No,590.0,Yes,No,Unknown,9,282,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
37,Technician,Married,Tertiary,No,447.0,Yes,No,Unknown,9,1170,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Blue-collar,Married,Secondary,No,49.0,Yes,No,Unknown,9,408,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
32,Technician,Married,Secondary,No,1118.0,Yes,Yes,Unknown,9,128,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
33,Blue-collar,Divorced,Primary,No,390.0,Yes,No,Unknown,9,665,2.0,-1,0,Yes,0,Q2,1,0,1,Middle Aged,0,May
28,Technician,Single,Secondary,No,-125.0,Yes,No,Unknown,9,67,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
52,Blue-collar,Divorced,Primary,No,-97.0,Yes,Yes,Unknown,9,167,4.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
30,Blue-collar,Single,Secondary,No,18.0,No,No,Unknown,9,395,1.0,-1,0,No,0,Q2,0,0,0,Young Adult,0,May
37,Blue-collar,Married,Secondary,No,131.0,Yes,No,Unknown,9,137,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
27,Technician,Single,Secondary,No,527.0,Yes,No,Unknown,9,118,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
31,Services,Married,Secondary,No,1129.0,Yes,No,Unknown,9,231,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
47,Management,Divorced,Tertiary,No,266.0,Yes,No,Unknown,9,128,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
33,Blue-collar,Single,Secondary,No,687.0,Yes,No,Unknown,9,174,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
46,Blue-collar,Married,Primary,No,1726.0,Yes,Yes,Unknown,9,195,1.0,-1,0,No,0,Q2,1,1,2,Senior,1,May
38,Blue-collar,Married,Secondary,No,-388.0,Yes,No,Unknown,9,412,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Blue-collar,Single,Primary,No,92.0,Yes,No,Unknown,9,127,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
44,Blue-collar,Married,Primary,No,-11.0,Yes,No,Unknown,9,13,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
35,Management,Married,Tertiary,No,1510.0,Yes,No,Unknown,9,61,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
38,Blue-collar,Married,Secondary,No,171.0,Yes,No,Unknown,9,286,5.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
56,Blue-collar,Married,Primary,No,420.0,Yes,No,Unknown,9,76,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
33,Technician,Single,Secondary,No,513.0,Yes,No,Unknown,9,53,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
45,Services,Married,Primary,No,137.0,Yes,No,Unknown,9,274,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Services,Married,Primary,No,21.0,Yes,No,Unknown,9,409,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
34,Admin.,Married,Secondary,No,-312.0,Yes,No,Unknown,9,232,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
32,Blue-collar,Married,Secondary,No,-208.0,Yes,Yes,Unknown,9,325,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
32,Blue-collar,Single,Secondary,No,2.0,No,No,Unknown,9,144,2.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
27,Admin.,Married,Secondary,No,1033.0,Yes,No,Unknown,9,1713,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
48,Unemployed,Married,Secondary,No,855.0,Yes,No,Unknown,9,241,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
54,Blue-collar,Married,Primary,No,781.0,Yes,No,Unknown,9,103,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
29,Technician,Single,Tertiary,No,542.0,Yes,No,Unknown,9,338,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
37,Blue-collar,Divorced,Secondary,No,-175.0,Yes,No,Unknown,9,182,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
26,Entrepreneur,Married,Tertiary,No,79.0,Yes,Yes,Unknown,9,346,3.0,-1,0,No,0,Q2,1,1,2,Young Adult,0,May
43,Management,Married,Secondary,No,3.0,Yes,No,Unknown,9,204,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
31,Blue-collar,Married,Secondary,No,3462.0,Yes,No,Unknown,9,296,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
55,Technician,Married,Secondary,No,2313.0,Yes,No,Unknown,9,551,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
45,Services,Single,Secondary,No,-139.0,Yes,No,Unknown,9,663,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
35,Technician,Single,Secondary,No,300.0,Yes,No,Unknown,9,338,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
57,Self-employed,Married,Tertiary,Yes,-1962.0,Yes,Yes,Unknown,9,153,1.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
49,Blue-collar,Married,Primary,No,352.0,Yes,No,Unknown,9,188,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
23,Services,Single,Secondary,No,105.0,Yes,Yes,Unknown,9,305,2.0,-1,0,No,0,Q2,1,1,2,Young Adult,0,May
49,Housemaid,Divorced,Primary,No,164.0,Yes,No,Unknown,9,1080,5.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
35,Management,Single,Tertiary,No,-202.0,Yes,No,Unknown,9,1461,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
38,Technician,Single,Tertiary,No,-256.0,Yes,No,Unknown,9,116,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
39,Entrepreneur,Married,Secondary,No,1261.0,Yes,No,Unknown,9,129,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
27,Self-employed,Single,Tertiary,No,-503.0,Yes,No,Unknown,9,98,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
37,Blue-collar,Married,Secondary,No,790.0,No,No,Unknown,9,262,1.0,-1,0,No,0,Q2,0,0,0,Middle Aged,1,May
57,Management,Married,Secondary,No,0.0,Yes,No,Unknown,9,147,6.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
38,Entrepreneur,Single,Tertiary,No,638.0,Yes,No,Unknown,9,150,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
26,Technician,Married,Secondary,No,47.0,Yes,No,Unknown,9,282,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
46,Entrepreneur,Married,Secondary,No,242.0,Yes,No,Unknown,9,332,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
44,Admin.,Married,Secondary,No,469.0,Yes,No,Unknown,9,88,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
44,Blue-collar,Married,Primary,No,271.0,Yes,Yes,Unknown,9,94,1.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
28,Blue-collar,Married,Secondary,No,948.0,Yes,No,Unknown,9,455,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
37,Admin.,Married,Secondary,No,-356.0,No,Yes,Unknown,9,49,1.0,-1,0,No,0,Q2,0,1,1,Middle Aged,0,May
43,Technician,Single,Secondary,No,336.0,Yes,No,Unknown,9,181,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
25,Admin.,Single,Secondary,No,61.0,Yes,No,Unknown,9,345,6.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
34,Blue-collar,Single,Primary,No,359.0,Yes,No,Unknown,9,154,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
39,Blue-collar,Married,Primary,No,105.0,Yes,No,Unknown,9,294,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
35,Management,Single,Secondary,No,3462.0,Yes,No,Unknown,9,750,6.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
32,Services,Married,Secondary,No,59.0,Yes,Yes,Unknown,9,202,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,0,May
31,Services,Married,Secondary,No,0.0,No,Yes,Unknown,9,81,6.0,-1,0,No,0,Q2,0,1,1,Middle Aged,0,May
42,Blue-collar,Married,Primary,No,0.0,Yes,No,Unknown,9,214,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
31,Blue-collar,Single,Secondary,No,216.0,Yes,No,Unknown,9,128,1.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Technician,Single,Tertiary,No,2530.0,Yes,No,Unknown,9,70,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
29,Admin.,Single,Secondary,No,356.0,Yes,No,Unknown,9,106,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
29,Admin.,Single,Secondary,Yes,-228.0,Yes,No,Unknown,9,279,1.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
36,Blue-collar,Married,Secondary,No,198.0,Yes,No,Unknown,9,400,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
41,Services,Married,Secondary,No,510.0,Yes,No,Unknown,9,231,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
37,Blue-collar,Single,Secondary,No,223.0,Yes,No,Unknown,9,175,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
32,Management,Single,Tertiary,No,4.0,Yes,No,Unknown,9,179,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
39,Entrepreneur,Married,Tertiary,No,338.0,Yes,No,Unknown,9,107,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
31,Management,Single,Tertiary,No,0.0,Yes,No,Unknown,9,94,3.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
33,Blue-collar,Single,Secondary,No,328.0,Yes,No,Unknown,9,142,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Technician,Single,Tertiary,No,255.0,Yes,No,Unknown,9,119,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
24,Student,Single,Secondary,No,304.0,No,No,Unknown,9,180,3.0,-1,0,No,0,Q2,0,0,0,Young Adult,0,May
55,Blue-collar,Married,Secondary,No,-256.0,Yes,Yes,Unknown,9,136,2.0,-1,0,No,0,Q2,1,1,2,Senior,0,May
27,Services,Single,Secondary,No,683.0,Yes,No,Unknown,9,44,3.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
47,Management,Divorced,Tertiary,No,84.0,Yes,No,Unknown,9,229,5.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
29,Blue-collar,Married,Primary,No,608.0,Yes,No,Unknown,9,184,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
56,Management,Married,Secondary,No,230.0,No,No,Unknown,9,73,4.0,-1,0,No,0,Q2,0,0,0,Senior,0,May
31,Management,Single,Tertiary,No,12.0,Yes,No,Unknown,9,330,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
46,Blue-collar,Married,Primary,No,881.0,Yes,No,Unknown,9,126,2.0,-1,0,No,0,Q2,1,0,1,Senior,1,May
47,Technician,Single,Secondary,No,77.0,Yes,No,Unknown,9,83,4.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
29,Student,Single,Secondary,No,510.0,Yes,No,Unknown,9,25,6.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
35,Admin.,Divorced,Tertiary,No,1555.0,Yes,No,Unknown,9,26,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
31,Services,Single,Secondary,Yes,68.0,Yes,No,Unknown,9,169,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
29,Admin.,Single,Secondary,No,43.0,Yes,No,Unknown,9,179,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
48,Admin.,Divorced,Secondary,No,244.0,Yes,No,Unknown,9,280,1.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
59,Blue-collar,Married,Secondary,No,1376.0,No,Yes,Unknown,9,61,4.0,-1,0,No,0,Q2,0,1,1,Senior,0,May
44,Management,Married,Tertiary,No,392.0,Yes,No,Unknown,9,124,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
30,Admin.,Single,Tertiary,No,-396.0,Yes,No,Unknown,9,89,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
50,Blue-collar,Married,Primary,No,89.0,Yes,No,Unknown,9,210,3.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
25,Admin.,Married,Secondary,No,10.0,Yes,No,Unknown,9,393,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
32,Blue-collar,Married,Secondary,No,150.0,Yes,No,Unknown,9,1178,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
49,Blue-collar,Married,Primary,No,1387.0,Yes,Yes,Unknown,9,161,2.0,-1,0,No,0,Q2,1,1,2,Senior,1,May
38,Admin.,Married,Secondary,No,253.0,Yes,No,Unknown,9,515,4.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
29,Blue-collar,Single,Secondary,No,853.0,Yes,No,Unknown,9,177,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
51,Management,Married,Tertiary,No,91.0,Yes,No,Unknown,9,178,2.0,-1,0,No,0,Q2,1,0,1,Senior,0,May
29,Blue-collar,Single,Secondary,No,348.0,Yes,No,Unknown,9,185,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,0,May
32,Admin.,Divorced,Secondary,No,43.0,Yes,No,Unknown,9,218,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
43,Unemployed,Married,Primary,No,-178.0,Yes,No,Unknown,9,191,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
34,Blue-collar,Married,Secondary,No,2137.0,No,No,Unknown,9,245,4.0,-1,0,No,0,Q2,0,0,0,Middle Aged,0,May
37,Blue-collar,Married,Primary,No,1160.0,Yes,No,Unknown,9,255,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,1,May
29,Admin.,Single,Secondary,No,3462.0,Yes,No,Unknown,9,488,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
39,Services,Single,Secondary,No,126.0,Yes,No,Unknown,9,211,2.0,-1,0,No,0,Q2,1,0,1,Middle Aged,0,May
34,Blue-collar,Married,Secondary,No,3462.0,Yes,Yes,Unknown,9,226,2.0,-1,0,No,0,Q2,1,1,2,Middle Aged,1,May
28,Technician,Married,Secondary,No,655.0,Yes,No,Unknown,9,179,2.0,-1,0,No,0,Q2,1,0,1,Young Adult,1,May
